CustomerID,recency,frequency,monetary,rfm_score,rfm_segment,segment,future_sales,predicted_future_sales
12848,64,1,73.96,442,Loyal Customers,Occasional Low-Spenders,0.0,1.841
12853,35,2,4354.0782,555,Champions,Occasional Low-Spenders,0.0,516.8407999999998
12854,57,2,4367.0182,455,Loyal Customers,Occasional Low-Spenders,0.0,680.2334
12855,51,2,4414.3396,455,Loyal Customers,Occasional Low-Spenders,0.0,247.99180000000004
12856,49,2,4460.3796,455,Loyal Customers,Occasional Low-Spenders,0.0,1218.91856
12857,33,2,4384.0782,555,Champions,Occasional Low-Spenders,0.0,457.83700000000005
12859,32,2,4388.3896,555,Champions,Occasional Low-Spenders,1277.83,1148.4527000000007
12860,7,2,4464.0882,555,Champions,Occasional Low-Spenders,0.0,598.5714279999999
12861,25,2,4394.0582,555,Champions,Occasional Low-Spenders,0.0,2291.955399999998
12864,157,1,36.27,241,Other,Occasional Low-Spenders,49.97,27.506875
12865,94,2,114.23,352,Other,Occasional Low-Spenders,0.0,21.57732
12873,7,2,4426.3996,555,Champions,Occasional Low-Spenders,1249.84,1453.376299999999
12874,261,1,2071.4196,143,Other,Occasional Low-Spenders,3567.12,3019.0319249999984
13251,86,3,6844.4182,355,Other,Occasional Low-Spenders,0.0,0.0
13252,75,3,6820.4596,455,Loyal Customers,Occasional Low-Spenders,0.0,48.593999999999994
13253,66,3,6774.4496,455,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13254,77,3,6801.1282,455,Loyal Customers,Occasional Low-Spenders,0.0,24.1906
13262,132,1,77.96,342,Other,Occasional Low-Spenders,8.99,0.9995999999999999
13404,66,3,6812.1182,455,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13407,68,3,6904.0982,455,Loyal Customers,Occasional Low-Spenders,0.0,50.8688
13408,66,3,6792.1182,455,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13411,63,3,6819.4596,455,Loyal Customers,Occasional Low-Spenders,0.0,278.55773999999997
13493,99,2,48.96,352,Other,Occasional Low-Spenders,0.0,0.0
13495,105,2,57.95,352,Other,Occasional Low-Spenders,0.0,7.6282000000000005
13503,71,2,101.25,452,Loyal Customers,Occasional Low-Spenders,0.0,6.6605
13505,3,2,127.93,552,Loyal Customers,Occasional Low-Spenders,0.0,33.79090000000001
13507,98,2,43.97,351,Other,Occasional Low-Spenders,0.0,0.48979999999999996
13509,55,2,48.96,452,Loyal Customers,Occasional Low-Spenders,0.0,0.7726000000000001
13516,10,1,14.98,541,Loyal Customers,Occasional Low-Spenders,28.99,11.979821666666664
13517,222,1,2049.0982,243,Other,Occasional Low-Spenders,3617.28,2750.3315983333346
13533,114,1,68.97,342,Other,Occasional Low-Spenders,68.97,49.69261999999997
13535,11,1,44.22,541,Loyal Customers,Occasional Low-Spenders,14.98,7.4977
13544,104,1,39.47,341,Other,Occasional Low-Spenders,68.97,48.27899999999997
13551,240,1,2049.0982,243,Other,Occasional Low-Spenders,3573.82,2661.4258333333355
13553,244,1,2071.4196,243,Other,Occasional Low-Spenders,3531.82,1850.6812880952398
13554,233,1,2071.4196,243,Other,Occasional Low-Spenders,3569.83,3090.609226666665
13557,6,2,4443.3796,555,Champions,Occasional Low-Spenders,0.0,939.4774000000002
13561,28,2,4393.3582,555,Champions,Occasional Low-Spenders,0.0,653.9268999999998
13562,27,2,4369.0882,555,Champions,Occasional Low-Spenders,0.0,633.9725
13563,936,1,3578.27,144,Other,Dormant Low-Value Customers,2369.96,2129.0808999999986
13576,41,3,8330.79,555,Champions,Occasional Low-Spenders,0.0,0.0
13581,53,3,8374.79,455,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13582,184,1,68.97,242,Other,Occasional Low-Spenders,8.99,0.9057999999999999
13583,56,3,8375.29,455,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13584,6,3,8361.29,555,Champions,Occasional Low-Spenders,0.0,0.0
13585,13,3,8368.29,555,Champions,Occasional Low-Spenders,0.0,0.0
13586,96,1,8.99,341,Other,Occasional Low-Spenders,88.97,84.11580023809518
13590,10,3,8306.3,555,Champions,Occasional Low-Spenders,0.0,57.26406
13591,22,3,8355.27,555,Champions,Occasional Low-Spenders,0.0,0.0
13599,92,1,14.98,341,Other,Occasional Low-Spenders,36.27,22.124699999999994
13600,29,3,8460.25,555,Champions,Occasional Low-Spenders,0.0,823.2826799999999
13602,32,3,8376.28,555,Champions,Occasional Low-Spenders,0.0,0.0
13603,52,2,133.94,452,Loyal Customers,Occasional Low-Spenders,0.0,2.574
13612,52,1,33.98,441,Loyal Customers,Occasional Low-Spenders,49.97,31.676099999999966
13661,908,1,3578.27,144,Other,Dormant Low-Value Customers,2334.97,2306.1898300000003
13664,5,1,14.98,541,Loyal Customers,Occasional Low-Spenders,195.27,127.38450833333353
13675,46,1,49.97,442,Loyal Customers,Occasional Low-Spenders,165.26,114.34660000000011
13676,127,1,36.27,341,Other,Occasional Low-Spenders,32.6,64.10840000000005
13678,890,1,3578.27,144,Other,Dormant Low-Value Customers,2354.98,2635.87915484127
13679,890,1,3578.27,144,Other,Dormant Low-Value Customers,2354.99,2635.87915484127
13680,896,1,3578.27,144,Other,Dormant Low-Value Customers,2369.97,1598.2723038095237
13687,904,1,3578.27,144,Other,Dormant Low-Value Customers,2294.99,1252.2051164285717
13688,33,1,27.28,541,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13689,892,1,3578.27,144,Other,Dormant Low-Value Customers,2319.99,1817.363478333333
13690,890,1,3578.27,144,Other,Dormant Low-Value Customers,3583.81,2635.87915484127
13691,888,1,3578.27,144,Other,Dormant Low-Value Customers,2398.47,2350.847983333333
13693,895,1,3578.27,144,Other,Dormant Low-Value Customers,3593.31,2768.868311666665
13694,118,1,71.58,342,Other,Occasional Low-Spenders,33.98,5.072699999999998
13765,883,1,3578.27,144,Other,Dormant Low-Value Customers,3573.82,2166.4066299134197
13772,879,1,3578.27,144,Other,Dormant Low-Value Customers,2349.98,1667.7565314285728
13776,138,2,70.57,352,Other,Occasional Low-Spenders,0.0,17.375300000000006
13777,859,1,3578.27,144,Other,Dormant Low-Value Customers,3568.8,1832.690199999999
13783,867,1,3578.27,144,Other,Dormant Low-Value Customers,2376.96,1070.7568433333336
13784,877,1,3578.27,144,Other,Dormant Low-Value Customers,3559.83,2259.2944690476165
13785,45,2,121.83,452,Loyal Customers,Occasional Low-Spenders,0.0,28.9351
13788,124,1,33.98,341,Other,Occasional Low-Spenders,166.83,111.76369999999996
13791,57,1,71.58,442,Loyal Customers,Occasional Low-Spenders,36.27,4.8
13792,883,1,3578.27,144,Other,Dormant Low-Value Customers,3637.81,2166.4066299134197
13794,855,1,3578.27,144,Other,Dormant Low-Value Customers,3633.79,1895.5869777666771
13805,64,1,28.98,441,Loyal Customers,Occasional Low-Spenders,0.0,0.0229
13809,105,1,113.96,342,Other,Occasional Low-Spenders,0.0,0.0
13814,110,2,230.04,352,Other,Occasional Low-Spenders,0.0,11.370400000000002
13815,173,1,33.98,241,Other,Occasional Low-Spenders,80.57,79.06409999999994
13816,100,1,215.25,342,Other,Occasional Low-Spenders,45.58,39.61879999999996
13820,857,1,3578.27,144,Other,Dormant Low-Value Customers,2329.99,2159.176720435396
13821,884,1,3578.27,144,Other,Dormant Low-Value Customers,2362.27,1839.1601080952378
13841,214,2,4329.61,255,Other,Occasional Low-Spenders,2294.99,1547.4658
13845,860,1,3578.27,144,Other,Dormant Low-Value Customers,2338.97,598.8011416666669
13846,855,1,3578.27,144,Other,Dormant Low-Value Customers,2354.98,1895.5869777666771
13847,865,1,3578.27,144,Other,Dormant Low-Value Customers,2309.97,1110.2109983333335
14143,111,1,90.58,342,Other,Occasional Low-Spenders,42.97,29.789499999999972
14146,199,2,4405.6,255,Other,Occasional Low-Spenders,2344.96,1491.692600000001
14150,183,2,4355.61,255,Other,Occasional Low-Spenders,2349.98,7.423500000000001
14155,826,1,3578.27,144,Other,Dormant Low-Value Customers,2414.99,1480.6637633333337
14156,172,1,33.98,241,Other,Occasional Low-Spenders,195.59,146.99680000000004
14157,125,2,4355.61,355,Other,Occasional Low-Spenders,2294.99,2248.933199999998
14158,846,1,3578.27,144,Other,Dormant Low-Value Customers,2398.47,2073.199648412699
14159,847,1,3578.27,144,Other,Dormant Low-Value Customers,2351.96,2407.616064761905
14165,834,1,3578.27,144,Other,Dormant Low-Value Customers,2332.28,218.6204178571428
14172,114,1,36.27,341,Other,Occasional Low-Spenders,39.47,27.628999999999973
14183,5,3,8321.31,555,Champions,Occasional Low-Spenders,0.0,42.98958
14184,3,2,105.24,552,Loyal Customers,Occasional Low-Spenders,0.0,11.8895
14191,17,3,8301.31,555,Champions,Occasional Low-Spenders,0.0,483.98736
14194,141,1,68.97,242,Other,Occasional Low-Spenders,99.96,37.312433333333345
14195,43,2,5923.23,455,Loyal Customers,Occasional Low-Spenders,2393.06,1621.0167999999987
14196,110,1,68.97,342,Other,Occasional Low-Spenders,68.97,33.964669999999984
14199,59,1,49.97,442,Loyal Customers,Occasional Low-Spenders,68.97,43.63149999999996
14208,14,2,117.43,552,Loyal Customers,Occasional Low-Spenders,0.0,11.536800000000001
14423,78,2,141.91,452,Loyal Customers,Occasional Low-Spenders,0.0,6.717300000000002
14427,34,2,6053.21,555,Champions,Occasional Low-Spenders,2398.05,1630.6739999999998
14429,30,2,5975.23,555,Champions,Occasional Low-Spenders,2419.06,1741.723199999999
14525,129,2,4355.61,355,Other,Occasional Low-Spenders,2309.97,2296.8008
14529,110,1,195.59,342,Other,Occasional Low-Spenders,58.47,56.746399999999994
14530,134,1,36.59,341,Other,Occasional Low-Spenders,36.27,30.435899999999993
14531,126,2,190.54,352,Other,Occasional Low-Spenders,0.0,2.5763
14535,137,2,123.47,352,Other,Occasional Low-Spenders,0.0,47.18059999999998
14540,145,1,36.27,241,Other,Occasional Low-Spenders,119.98,46.933099999999946
14542,13,1,36.27,541,Loyal Customers,Occasional Low-Spenders,78.98,19.97888333333333
14545,110,1,78.98,342,Other,Occasional Low-Spenders,33.98,33.14220000000001
14546,136,1,28.99,341,Other,Occasional Low-Spenders,123.98,84.32929999999986
14553,97,2,147.95,352,Other,Occasional Low-Spenders,0.0,3.391800000000001
14554,116,1,69.99,342,Other,Occasional Low-Spenders,108.46,60.980300000000014
14694,58,2,156.94,452,Loyal Customers,Occasional Low-Spenders,0.0,3.2043999999999992
14697,140,2,4354.6,255,Other,Occasional Low-Spenders,2329.98,1705.186800000001
14700,797,1,3578.27,144,Other,Dormant Low-Value Customers,2325.96,1010.7627366666669
14702,130,2,4355.61,355,Other,Occasional Low-Spenders,2373.96,2322.396799999998
14705,812,1,3578.27,144,Other,Dormant Low-Value Customers,2297.28,858.7205728571427
14712,118,2,4320.62,355,Other,Occasional Low-Spenders,2339.97,1498.2307000000003
14720,810,1,3578.27,144,Other,Dormant Low-Value Customers,2322.28,293.2196766666665
14770,99,2,4349.61,355,Other,Occasional Low-Spenders,2329.98,1647.0947999999999
14771,120,2,4334.6,355,Other,Occasional Low-Spenders,2354.98,1671.5748000000008
14776,771,1,3578.27,144,Other,Dormant Low-Value Customers,2329.98,909.5119934126991
14777,791,1,3578.27,144,Other,Dormant Low-Value Customers,2344.96,876.0279066666667
14778,99,2,4328.57,355,Other,Occasional Low-Spenders,2344.96,1642.3528000000003
14784,28,1,36.27,541,Loyal Customers,Occasional Low-Spenders,119.98,89.65960833333317
14787,4,1,94.48,542,Loyal Customers,Occasional Low-Spenders,68.97,50.12119999999997
14792,763,1,3578.27,144,Other,Dormant Low-Value Customers,2334.97,66.40886666666665
14793,785,1,3578.27,144,Other,Dormant Low-Value Customers,2369.97,1321.9688700000004
14794,772,1,3578.27,144,Other,Dormant Low-Value Customers,2294.99,751.3066306349207
14799,81,2,162.95,452,Loyal Customers,Occasional Low-Spenders,0.0,1.8640999999999999
14804,4,2,138.96,552,Loyal Customers,Occasional Low-Spenders,0.0,29.1779
14806,49,2,242.94,452,Loyal Customers,Occasional Low-Spenders,0.0,23.992200000000004
14808,53,1,119.98,442,Loyal Customers,Occasional Low-Spenders,44.22,16.88467
14809,152,1,78.98,242,Other,Occasional Low-Spenders,36.27,26.51109999999999
14812,64,1,63.97,442,Loyal Customers,Occasional Low-Spenders,0.0,3.2741000000000002
14814,146,2,128.46,252,Other,Occasional Low-Spenders,0.0,32.08719999999998
14820,168,1,37.27,241,Other,Occasional Low-Spenders,0.0,4.4864
14821,138,1,29.99,341,Other,Occasional Low-Spenders,0.0,0.6496999999999999
14831,766,1,3578.27,144,Other,Dormant Low-Value Customers,2334.46,1660.4255866666667
14832,779,1,3578.27,144,Other,Dormant Low-Value Customers,2359.97,1182.488344880953
14833,94,2,4349.61,355,Other,Occasional Low-Spenders,2329.99,1588.7233999999999
14836,156,1,78.98,242,Other,Occasional Low-Spenders,36.27,26.77799999999999
14839,54,2,156.25,452,Loyal Customers,Occasional Low-Spenders,0.0,1.2768
14840,161,1,33.98,241,Other,Occasional Low-Spenders,123.98,76.86759999999987
14843,107,2,4355.61,355,Other,Occasional Low-Spenders,2334.97,1886.4276
14846,123,2,4355.61,355,Other,Occasional Low-Spenders,2388.96,2295.697299999998
14847,79,2,4355.61,455,Loyal Customers,Occasional Low-Spenders,2369.96,1875.2227999999998
14861,744,1,3578.27,144,Other,Dormant Low-Value Customers,2398.47,1371.1249750000002
14863,139,1,32.28,341,Other,Occasional Low-Spenders,0.0,7.2388
14865,128,1,29.99,341,Other,Occasional Low-Spenders,0.0,1.6989999999999998
14928,90,2,4329.61,355,Other,Occasional Low-Spenders,2376.96,46.8992
14929,39,2,4320.62,555,Champions,Occasional Low-Spenders,2325.96,1619.7594000000006
14937,53,2,4355.61,455,Loyal Customers,Occasional Low-Spenders,2297.28,1591.7991999999995
14938,146,1,78.98,242,Other,Occasional Low-Spenders,28.99,14.85696999999999
14941,57,2,4364.6,455,Loyal Customers,Occasional Low-Spenders,2500.97,1877.3337000000006
14947,39,2,4363.59,555,Champions,Occasional Low-Spenders,2294.99,1794.6313999999993
14949,63,2,4355.61,455,Loyal Customers,Occasional Low-Spenders,2439.99,1554.8240480000002
14950,56,2,4354.6,455,Loyal Customers,Occasional Low-Spenders,2354.99,1695.9793000000002
14953,132,2,202.46,352,Other,Occasional Low-Spenders,0.0,63.58369999999995
14955,24,1,69.99,542,Loyal Customers,Occasional Low-Spenders,33.98,20.248300000000008
14968,2,1,48.97,542,Loyal Customers,Occasional Low-Spenders,0.0,1.0746
14970,82,1,88.97,442,Loyal Customers,Occasional Low-Spenders,69.99,45.92279999999992
14974,123,1,39.99,341,Other,Occasional Low-Spenders,118.96,58.11217999999996
14975,752,1,3578.27,144,Other,Dormant Low-Value Customers,2378.95,1026.4358442857147
14981,70,2,71.27,452,Loyal Customers,Occasional Low-Spenders,0.0,10.794399999999998
14982,120,2,152.45,352,Other,Occasional Low-Spenders,0.0,20.3548
14983,88,1,35.0,341,Other,Occasional Low-Spenders,36.27,4.669999999999999
14984,11,2,4355.61,555,Champions,Occasional Low-Spenders,2343.96,2122.1589
14988,37,1,36.27,541,Loyal Customers,Occasional Low-Spenders,35.0,16.353066666666667
14991,12,2,4355.61,555,Champions,Occasional Low-Spenders,2350.96,2121.8195999999994
14993,15,2,152.94,552,Loyal Customers,Occasional Low-Spenders,0.0,1.3104
15046,745,1,3578.27,144,Other,Dormant Low-Value Customers,2364.98,1575.3013000000005
15047,12,2,4334.6,555,Champions,Occasional Low-Spenders,2334.97,1615.9027000000008
15048,27,2,4355.61,555,Champions,Occasional Low-Spenders,2334.97,1875.9794000000006
15051,723,1,3578.27,144,Other,Dormant Low-Value Customers,3072.33,2455.6892068253933
15052,169,1,7.28,241,Other,Occasional Low-Spenders,37.29,11.119522857142854
15056,719,1,3578.27,144,Other,Dormant Low-Value Customers,3170.78,1428.9386100000004
15057,116,1,74.98,342,Other,Occasional Low-Spenders,39.98,29.065999999999978
15058,722,1,3578.27,144,Other,Dormant Low-Value Customers,3061.31,1303.1605675793655
15059,723,1,3578.27,144,Other,Dormant Low-Value Customers,3215.27,2455.6892068253933
15062,727,1,3578.27,144,Other,Dormant Low-Value Customers,3106.32,2591.140950000002
15075,159,1,69.99,242,Other,Occasional Low-Spenders,4.99,4.494200000000002
15077,726,1,3578.27,144,Other,Dormant Low-Value Customers,3095.26,1127.810873333334
15078,728,1,3578.27,144,Other,Dormant Low-Value Customers,3097.33,2737.885733333331
15081,730,1,3578.27,144,Other,Dormant Low-Value Customers,2322.28,1134.7826647619047
15083,686,1,3578.27,144,Other,Dormant Low-Value Customers,2309.97,1985.7751000000017
15087,680,1,3578.27,144,Other,Dormant Low-Value Customers,2338.97,2090.645116666668
15088,683,1,3578.27,144,Other,Dormant Low-Value Customers,2317.92,2043.6413000000023
15089,678,1,3578.27,144,Other,Dormant Low-Value Customers,2316.97,1602.3705247619055
15097,27,2,5915.54,555,Champions,Occasional Low-Spenders,2461.55,1649.2384999999995
15103,151,1,71.58,242,Other,Occasional Low-Spenders,36.27,22.487399999999994
15106,13,2,5948.23,555,Champions,Occasional Low-Spenders,2473.05,1837.1075999999987
15108,54,1,88.97,442,Loyal Customers,Occasional Low-Spenders,121.57,1.8781999999999999
15118,28,2,5873.26,555,Champions,Occasional Low-Spenders,2428.05,90.7209
15119,68,1,36.27,441,Loyal Customers,Occasional Low-Spenders,32.6,32.461399999999955
15353,128,1,130.56,342,Other,Occasional Low-Spenders,195.27,2.5955
15354,25,2,5904.23,555,Champions,Occasional Low-Spenders,2393.06,1603.350199999999
15440,670,1,3578.27,144,Other,Dormant Low-Value Customers,3158.29,1259.0714500000008
15441,60,2,77.27,452,Loyal Customers,Occasional Low-Spenders,0.0,16.9465
15444,97,1,54.98,342,Other,Occasional Low-Spenders,83.97,71.39590000000001
15449,58,1,42.28,441,Loyal Customers,Occasional Low-Spenders,7.28,14.434899999999987
15453,666,1,3578.27,144,Other,Dormant Low-Value Customers,3072.33,2429.535371666669
15461,169,1,83.97,242,Other,Occasional Low-Spenders,4.99,12.445400000000006
15612,34,2,79.97,552,Loyal Customers,Occasional Low-Spenders,0.0,0.7776000000000001
15614,658,1,3578.27,144,Other,Dormant Low-Value Customers,2480.91,1946.7794000000008
15615,128,1,42.28,341,Other,Occasional Low-Spenders,27.96,20.10960000000002
15619,658,1,3578.27,144,Other,Dormant Low-Value Customers,2329.98,1946.7794000000008
15620,666,1,3578.27,144,Other,Dormant Low-Value Customers,2381.45,2429.535371666669
15621,664,1,3578.27,144,Other,Dormant Low-Value Customers,2399.47,1587.4195933333342
15630,188,2,4385.03,255,Other,Occasional Low-Spenders,751.34,27.7603
15631,172,2,4380.04,255,Other,Occasional Low-Spenders,742.35,599.6590999999993
15632,128,2,4467.72,355,Other,Occasional Low-Spenders,777.34,733.2545999999985
15634,44,1,21.98,441,Loyal Customers,Occasional Low-Spenders,39.98,20.731085714285708
15635,80,1,39.98,441,Loyal Customers,Occasional Low-Spenders,76.97,29.555082222222214
15638,114,2,4385.03,355,Other,Occasional Low-Spenders,777.34,1166.999199999999
15652,123,2,4382.74,355,Other,Occasional Low-Spenders,777.34,1072.6975999999984
15653,116,2,4426.72,355,Other,Occasional Low-Spenders,777.34,1320.5116999999984
15657,104,2,4417.73,355,Other,Occasional Low-Spenders,833.61,668.938
15660,86,2,4417.73,355,Other,Occasional Low-Spenders,751.34,698.8641999999991
15661,39,2,4417.73,555,Champions,Occasional Low-Spenders,790.31,553.8154999999997
15662,35,2,4433.24,555,Champions,Occasional Low-Spenders,819.83,979.4338200000011
15668,586,1,3578.27,144,Other,Dormant Low-Value Customers,2334.97,2361.4495127380965
15669,602,1,3578.27,144,Other,Dormant Low-Value Customers,2319.99,2381.1099833333333
15671,154,1,7.28,241,Other,Occasional Low-Spenders,24.27,17.717099999999988
15681,39,2,105.56,552,Loyal Customers,Occasional Low-Spenders,0.0,22.0631
15686,156,1,32.6,241,Other,Occasional Low-Spenders,39.98,23.988000000000007
15691,9,2,5957.22,555,Champions,Occasional Low-Spenders,2384.07,1744.8201000000026
15692,1,3,8392.3,555,Champions,Occasional Low-Spenders,0.0,394.63001999999994
15695,18,2,5918.24,555,Champions,Occasional Low-Spenders,2406.0,1589.0710000000001
15699,14,2,4486.5425,555,Champions,Occasional Low-Spenders,2483.03,1875.7850999999991
15701,125,1,7.28,341,Other,Occasional Low-Spenders,71.58,33.320779999999985
15702,570,1,2181.5625,144,Other,Dormant Low-Value Customers,4735.98,3111.7488707142847
15711,27,2,126.56,552,Loyal Customers,Occasional Low-Spenders,0.0,7.664900000000001
15712,21,1,32.6,541,Loyal Customers,Occasional Low-Spenders,18.97,0.4999
15922,166,1,15.23,241,Other,Occasional Low-Spenders,132.97,79.78200000000004
15929,569,1,2181.5625,144,Other,Dormant Low-Value Customers,4763.02,3120.6750640476184
15933,556,1,2181.5625,144,Other,Dormant Low-Value Customers,4750.32,664.9397199999999
16033,36,2,3001.0425,554,Loyal Customers,Occasional Low-Spenders,742.35,489.95099999999945
16036,36,2,61.96,552,Loyal Customers,Occasional Low-Spenders,0.0,2.2311
16043,80,1,21.98,441,Loyal Customers,Occasional Low-Spenders,39.98,28.658100000000008
16045,63,2,3001.0425,454,Loyal Customers,Occasional Low-Spenders,801.33,37.1175
16046,48,2,3220.79,454,Loyal Customers,Occasional Low-Spenders,742.35,467.68049999999954
16050,147,1,39.98,241,Other,Occasional Low-Spenders,36.96,17.06320000000001
16053,57,2,3010.0325,454,Loyal Customers,Occasional Low-Spenders,742.35,505.0676999999994
16054,20,2,3008.0225,554,Loyal Customers,Occasional Low-Spenders,751.34,609.8240999999989
16058,92,1,7.28,341,Other,Occasional Low-Spenders,30.97,2.028265555555556
16189,46,1,65.96,442,Loyal Customers,Occasional Low-Spenders,39.98,24.387800000000006
16190,136,1,7.28,341,Other,Occasional Low-Spenders,71.97,3.7640999999999996
16192,95,2,101.45,352,Other,Occasional Low-Spenders,0.0,2.0522
16193,97,2,90.47,352,Other,Occasional Low-Spenders,0.0,2.2537000000000003
16198,22,2,114.96,552,Loyal Customers,Occasional Low-Spenders,0.0,11.316700000000003
16200,99,2,96.95,352,Other,Occasional Low-Spenders,0.0,0.9767
16201,11,2,3058.0125,554,Loyal Customers,Occasional Low-Spenders,0.0,0.0
16250,531,1,2181.5625,144,Other,Dormant Low-Value Customers,2329.98,1558.0224166666674
16251,92,1,4.99,341,Other,Occasional Low-Spenders,21.98,7.430635555555558
16256,52,1,76.97,442,Loyal Customers,Occasional Low-Spenders,4.99,3.7694000000000023
16260,546,1,2181.5625,144,Other,Dormant Low-Value Customers,819.46,564.1411249999995
16272,524,1,2181.5625,144,Other,Dormant Low-Value Customers,839.48,1554.5981000000008
16275,544,1,2443.35,144,Other,Dormant Low-Value Customers,839.48,1589.3091721428573
16277,520,1,2181.5625,144,Other,Dormant Low-Value Customers,828.47,2356.4840000000013
16282,33,2,64.25,552,Loyal Customers,Occasional Low-Spenders,0.0,0.0
16287,533,1,2181.5625,144,Other,Dormant Low-Value Customers,2357.28,1550.6914466666672
16293,31,1,4.99,541,Loyal Customers,Occasional Low-Spenders,0.0,0.0
16294,27,1,13.98,541,Loyal Customers,Occasional Low-Spenders,0.0,0.0
16300,31,1,71.97,542,Loyal Customers,Occasional Low-Spenders,39.98,29.508200000000006
16306,125,1,21.98,341,Other,Occasional Low-Spenders,7.28,4.72819523809524
16308,542,1,2181.5625,144,Other,Dormant Low-Value Customers,2369.96,2381.3952480952385
16311,209,2,2988.3225,254,Other,Occasional Low-Spenders,0.0,23.5498
16314,30,2,111.95,552,Loyal Customers,Occasional Low-Spenders,0.0,3.0690999999999997
16317,531,1,2181.5625,144,Other,Dormant Low-Value Customers,819.48,1558.0224166666674
16318,525,1,2181.5625,144,Other,Dormant Low-Value Customers,839.46,1579.9713228571438
16321,5,1,89.97,542,Loyal Customers,Occasional Low-Spenders,7.28,10.185799999999988
16324,173,2,3282.81,254,Other,Occasional Low-Spenders,0.0,0.0
16328,536,1,2181.5625,144,Other,Dormant Low-Value Customers,819.48,1331.0496242063493
16329,549,1,2443.35,144,Other,Dormant Low-Value Customers,828.74,1584.301285
16405,169,2,3262.83,254,Other,Occasional Low-Spenders,0.0,0.0
16406,182,2,3110.0525,254,Other,Occasional Low-Spenders,0.0,0.0
16407,527,1,2443.35,144,Other,Dormant Low-Value Customers,806.76,956.0117449999989
16410,528,1,2443.35,144,Other,Dormant Low-Value Customers,799.42,960.4097499999984
16417,529,1,2181.5625,144,Other,Dormant Low-Value Customers,819.48,2431.372864285716
16420,530,1,2181.5625,144,Other,Dormant Low-Value Customers,777.44,1564.82955
16427,182,2,2975.0225,254,Other,Occasional Low-Spenders,0.0,624.3874999999997
16428,500,1,2181.5625,144,Other,Dormant Low-Value Customers,839.46,1037.5130350000013
16437,50,2,47.26,452,Loyal Customers,Occasional Low-Spenders,0.0,0.6999
16444,143,2,3271.82,254,Other,Occasional Low-Spenders,0.0,739.7577000000003
16445,509,1,2443.35,144,Other,Dormant Low-Value Customers,799.48,1691.0609749999983
16446,510,1,2181.5625,144,Other,Dormant Low-Value Customers,911.47,1856.1667142857148
16447,64,2,3001.0225,454,Loyal Customers,Occasional Low-Spenders,0.0,0.0
16449,68,2,47.26,452,Loyal Customers,Occasional Low-Spenders,0.0,1.5989000000000002
16452,515,1,2181.5625,144,Other,Dormant Low-Value Customers,889.45,896.898357857142
16453,113,1,7.28,341,Other,Occasional Low-Spenders,7.28,5.554599999999989
16454,100,2,47.26,352,Other,Occasional Low-Spenders,0.0,0.0
16459,119,2,47.26,352,Other,Occasional Low-Spenders,0.0,3.2678999999999996
16460,47,1,7.28,441,Loyal Customers,Occasional Low-Spenders,39.98,17.565498571428574
16461,518,1,2443.35,144,Other,Dormant Low-Value Customers,843.97,1752.5431935714284
16464,92,1,4.99,341,Other,Occasional Low-Spenders,39.98,7.430635555555558
16465,496,1,2443.35,144,Other,Dormant Low-Value Customers,828.44,1308.6050500000013
16470,82,2,3021.0425,454,Loyal Customers,Occasional Low-Spenders,0.0,0.0
16509,494,1,2443.35,144,Other,Dormant Low-Value Customers,815.44,1307.5444333333342
16511,17,2,47.26,552,Loyal Customers,Occasional Low-Spenders,0.0,4.749
16512,79,2,3262.83,454,Loyal Customers,Occasional Low-Spenders,0.0,0.0
16530,486,1,2181.5625,144,Other,Dormant Low-Value Customers,819.48,1272.3962328571417
16531,462,1,2443.35,144,Other,Dormant Low-Value Customers,848.45,893.743213333332
16541,468,1,2181.5625,144,Other,Dormant Low-Value Customers,846.46,943.3399799999997
16542,23,1,39.98,541,Loyal Customers,Occasional Low-Spenders,4.99,3.011050000000002
16543,15,1,39.98,541,Loyal Customers,Occasional Low-Spenders,13.98,7.8288000000000055
16546,480,1,2181.5625,144,Other,Dormant Low-Value Customers,854.97,1975.1350285714302
16550,486,1,2181.5625,144,Other,Dormant Low-Value Customers,819.48,1272.3962328571417
16553,63,2,3001.0425,454,Loyal Customers,Occasional Low-Spenders,0.0,37.1175
16554,459,1,2181.5625,144,Other,Dormant Low-Value Customers,808.96,1195.955448333335
16561,462,1,2181.5625,144,Other,Dormant Low-Value Customers,848.47,1412.2366525793643
16562,38,2,3001.0425,554,Loyal Customers,Occasional Low-Spenders,0.0,44.541000000000004
16563,24,2,62.95,552,Loyal Customers,Occasional Low-Spenders,0.0,21.137500000000003
16564,72,1,124.99,442,Loyal Customers,Occasional Low-Spenders,7.28,7.257799999999992
16571,53,1,39.98,441,Loyal Customers,Occasional Low-Spenders,12.94,9.84288333333335
16573,467,1,2181.5625,144,Other,Dormant Low-Value Customers,819.48,688.3940200000008
16574,149,1,4.99,241,Other,Occasional Low-Spenders,39.98,17.051470000000005
16575,478,1,2181.5625,144,Other,Dormant Low-Value Customers,4813.01,2705.5104022619057
